,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
154,451372,09/30/2019,37.0,0.0,0.0,1416.0,0.026129943502824857,0.0,0.697104,1761050.0,1227635.0,1445208.0,1007460.0,1317349.0,2.0,Texas,0.026129943502824857
155,521320,09/30/2019,210.0,0.0,0.0,3321.0,0.06323396567299007,0.0,0.524917,15006998.0,7877428.0,874381.0,454620.0,3902694.0,2.0,Wisconsin,0.06323396567299007
156,673038,09/30/2019,0.0,0.0,0.0,10303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
157,11300,09/30/2019,123.0,0.0,0.0,2364.0,0.05203045685279188,0.0,0.592649,1699135.0,1006991.0,47922.0,13002.0,773871.0,2.0,Alabama,0.05203045685279188
158,131305,09/30/2019,62.0,0.0,0.0,1242.0,0.0499194847020934,0.0,0.603486,3396876.0,2049967.0,473638.0,18.0,1157550.0,2.0,Idaho,0.0499194847020934
159,241314,09/30/2019,25.0,21.0,0.0,1007.0,0.04568023833167825,0.0,0.78524,2183669.0,1714704.0,32244.0,28502.0,1406079.0,2.0,Minnesota,0.04568023833167825
160,241320,09/30/2019,294.0,0.0,0.0,2509.0,0.11717815862893582,0.0,0.541391,14037412.0,7599729.0,624878.0,470188.0,4106112.0,2.0,Minnesota,0.11717815862893582
161,451306,09/30/2019,0.0,0.0,0.0,551.0,0.0,0.0,0.886758,929554.0,824289.0,1265735.0,1122401.0,1615518.0,2.0,Texas,0.0
162,471305,09/30/2019,716.0,0.0,0.0,5138.0,0.13935383417672245,0.0,0.565811,12600104.0,7129277.0,400255.0,298090.0,2456023.0,2.0,Vermont,0.13935383417672245
163,111313,09/30/2019,54.0,10.0,0.0,3502.0,0.018275271273557967,0.0,0.465163,2608932.0,1213579.0,507798.0,30064.0,782104.0,2.0,Georgia,0.018275271273557967
164,371314,09/30/2019,100.0,0.0,0.0,6485.0,0.015420200462606014,0.0,0.89849,4726849.0,4247027.0,363612.0,362608.0,1104564.0,2.0,Oklahoma,0.015420200462606014
165,451355,09/30/2019,0.0,0.0,0.0,813.0,0.0,0.0,1.465051,528372.0,774092.0,514135.0,753234.0,918536.0,2.0,Texas,0.0
166,514011,09/30/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Virginia,0.0
167,21310,09/30/2019,762.0,0.0,0.0,1493.0,0.5103817816476892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Alaska,0.5103817816476892
168,21312,09/30/2019,122.0,0.0,0.0,905.0,0.13480662983425415,0.0,240.615045,0.0,0.0,0.0,0.0,0.0,2.0,Alaska,0.13480662983425415
169,241364,09/30/2019,111.0,47.0,1.0,3021.0,0.05263157894736842,0.0,0.458688,17411068.0,7986248.0,646479.0,452221.0,2198438.0,2.0,Minnesota,0.05263157894736842
170,371309,09/30/2019,16.0,0.0,0.0,4692.0,0.0034100596760443308,0.0,0.668863,1321933.0,884192.0,0.0,0.0,1485985.0,2.0,Oklahoma,0.0034100596760443308
171,451301,09/30/2019,0.0,0.0,0.0,226.0,0.0,0.0,1.693241,259534.0,439454.0,621616.0,1023445.0,3699173.0,2.0,Texas,0.0
172,451342,09/30/2019,0.0,111.0,0.0,2397.0,0.04630788485607009,0.0,0.767723,1867196.0,1433489.0,1039204.0,797821.0,3605054.0,2.0,Texas,0.04630788485607009
173,451344,09/30/2019,0.0,10.0,0.0,970.0,0.010309278350515464,0.0,1.012306,1742680.0,1764125.0,707558.0,592145.0,1338979.0,2.0,Texas,0.010309278350515464
174,193028,09/30/2019,0.0,1283.0,0.0,9951.0,0.1289317656516933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Louisiana,0.1289317656516933
175,251304,09/30/2019,18.0,0.0,0.0,4716.0,0.003816793893129771,0.0,0.711267,357710.0,254427.0,0.0,0.0,1428678.0,2.0,Mississippi,0.003816793893129771
176,251308,09/30/2019,15.0,0.0,0.0,5429.0,0.0027629397679130594,0.0,0.384747,6246558.0,2403344.0,4544000.0,1824427.0,3678162.0,2.0,Mississippi,0.0027629397679130594
177,251331,09/30/2019,59.0,0.0,0.0,4944.0,0.011933656957928803,0.0,0.623777,2280598.0,1422585.0,773813.0,482687.0,2012462.0,2.0,Mississippi,0.011933656957928803
178,101311,09/30/2019,37.0,100.0,0.0,3975.0,0.03446540880503145,0.0,0.43067,3000199.0,1292096.0,555193.0,239105.0,396743.0,2.0,Florida,0.03446540880503145
179,101313,09/30/2019,7.0,40.0,0.0,1442.0,0.03259361997226075,0.0,0.24024,9421900.0,2263517.0,12852207.0,3530819.0,7761024.0,2.0,Florida,0.03259361997226075
180,103027,09/30/2019,443.0,410.0,0.0,5267.0,0.161951775204101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.161951775204101
181,111326,09/30/2019,14.0,0.0,0.0,2188.0,0.006398537477148081,0.0,0.769272,1636667.0,1259042.0,591982.0,474394.0,2254440.0,1.0,Georgia,0.006398537477148081
182,171356,09/30/2019,4.0,3.0,0.0,1000.0,0.007,0.0,0.608326,963459.0,586097.0,328755.0,97349.0,349229.0,2.0,Kansas,0.007
183,230118,09/30/2019,116.0,743.0,0.0,3547.0,0.24217648717225826,0.0455,0.452495,10081403.0,4561784.0,156641.0,123695.0,489873.0,2.0,Michigan,0.28767648717225824
184,471307,09/30/2019,828.0,0.0,0.0,6080.0,0.1361842105263158,0.0,0.467869,17584016.0,8227016.0,7623699.0,5769693.0,8406430.0,2.0,Vermont,0.1361842105263158
185,521356,09/30/2019,5.0,12.0,0.0,567.0,0.029982363315696647,0.0,0.537009,13278580.0,7130717.0,1137569.0,865915.0,5736565.0,2.0,Wisconsin,0.029982363315696647
186,521359,09/30/2019,766.0,349.0,0.0,4522.0,0.24657231313578062,0.0,0.451803,37022636.0,16726938.0,1326472.0,599304.0,5709481.0,2.0,Wisconsin,0.24657231313578062
187,161321,04/30/2019,1.0,0.0,0.0,187.0,0.0053475935828877,0.0,0.633166,409583.0,259334.0,149475.0,137430.0,281099.0,2.0,Iowa,0.0053475935828877
190,371316,09/30/2019,54.0,0.0,0.0,7846.0,0.006882487891919449,0.0,1.110036,1932801.0,2145479.0,24302.0,25277.0,1368540.0,2.0,Oklahoma,0.006882487891919449
191,371335,09/30/2019,36.0,0.0,0.0,1445.0,0.02491349480968858,0.0,0.485011,829069.0,402108.0,0.0,0.0,307659.0,2.0,Oklahoma,0.02491349480968858
192,451340,09/30/2019,0.0,0.0,0.0,515.0,0.0,0.0,2.058447,156172.0,321472.0,42455.0,85263.0,1327415.0,2.0,Texas,0.0
193,141313,09/30/2019,2.0,13.0,0.0,1181.0,0.012701100762066046,0.0,0.575773,2969920.0,1710000.0,202729.0,189525.0,2186301.0,2.0,Illinois,0.012701100762066046
